Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
FitnessAlphagym,4.9,55.0,30.694868,76.770199,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.750000000000003
AkhadaHealthandFitnessClub,4.9,487.0,30.713533,76.768673,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.882244897959229
NehaFitnessAcademy,5.0,56.0,30.712735,76.773696,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.8474576271186445
EliteEdgeGymandSpa,4.9,40.0,30.708055,76.774403,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.697674418604654
NehaFitnessAcademy,5.0,56.0,30.712735,76.773696,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.8474576271186445
YogisClub,4.9,94.0,30.711189,76.768843,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.810309278350508
YogaClassesinChandigarh,5.0,1.0,30.71697,76.777269,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,2.75
PumpingWeaponsGymBESTGYMINSECTOR22,4.9,339.0,30.729294,76.772211,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.874561403508797
ProUltimateGyms-Aroma22Chandigarh,4.9,401.0,30.730188,76.773569,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.878465346534688
NEOSPARTANFITNESS,4.8,128.0,30.728402,76.767448,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.7358778625954185
DanceOPedia22,4.9,89.0,30.732814,76.776211,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.805434782608689
FitnessMatters,4.8,175.0,30.731281,76.765236,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.752808988764032
BodyZoneSector9-C|BestGyminChandigarh,4.7,480.0,30.741321,76.790886,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.683229813664608
YogCafe-KavalYoga,4.9,35.0,30.748174,76.781541,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.671052631578951
BodyScapes,4.6,542.0,30.722808,76.768058,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.585688073394449
ABYoga,5.0,43.0,30.75098,76.756848,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.804347826086956
DivyaDrishtiyoga,5.0,1.0,30.701025,76.768998,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,2.75
AnytimeFitness,4.4,723.0,30.74116,76.781124,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.390082644628155
RMStudio,5.0,20.0,30.694901,76.770174,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.608695652173913
FitFactory(SwimmingPool),3.9,15.0,30.739981,76.776522,Fitness&Wellness,Gym,24,24,2495.6000000000004,3.5833333333333326
Gum/FitnessCertificationTraining,5.0,1.0,30.733566,76.775965,Fitness&Wellness,Gym,24,24,2495.6000000000004,2.75
sudharmastudio,4.7,35.0,30.743519,76.771661,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.4868421052631575
sudharmastudio,4.7,35.0,30.743519,76.771661,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.4868421052631575
TumbledryDryClean&LaundryService,4.1,51.0,30.700586,76.765563,PersonalCare,Laundry,24,24,2495.6000000000004,3.9833333333333294
Chandigarh,4.9,15.0,30.706894,76.776687,PersonalCare,Laundry,24,24,2495.6000000000004,4.416666666666667
HairPainterUnisexSalon,4.9,118.0,30.700559,76.764895,PersonalCare,HairSalon,24,24,2495.6000000000004,4.828099173553709
NewEllcanes-TheBestHAIR|BEAUTY|MAKEUPSalon,4.4,947.0,30.737897,76.765784,PersonalCare,HairSalon,24,24,2495.6000000000004,4.392421052631636
VastramDrycleaners,5.0,56.0,30.701117,76.766474,PersonalCare,Laundry,24,24,2495.6000000000004,4.8474576271186445
KrishnaDyers&DryCleaners,3.9,13.0,30.695844,76.768332,PersonalCare,Laundry,24,24,2495.6000000000004,3.5437499999999997
ChawlaDyers&DryCleaners,3.1,22.0,30.697567,76.76693,PersonalCare,Laundry,24,24,2495.6000000000004,2.968000000000001
LooksHairUnisexsalon,5.0,11.0,30.701025,76.768998,PersonalCare,HairSalon,24,24,2495.6000000000004,4.357142857142857
SLEEK'N'CUT,5.0,16.0,30.699768,76.766263,PersonalCare,HairSalon,24,24,2495.6000000000004,4.526315789473684
R.S.DRYCLEANERS&LAUNDRY,4.7,34.0,30.705403,76.779463,PersonalCare,Laundry,24,24,2495.6000000000004,4.481081081081081
SnowViewDryCleaners-DryCleanersInChandigarh-BlanketDrycleaners-SofaDrycleaner-CarpetDryCleaners,4.3,39.0,30.727581,76.769635,PersonalCare,Laundry,24,24,2495.6000000000004,4.135714285714287
JulietHairSalon,4.3,53.0,30.717908,76.766059,PersonalCare,HairSalon,24,24,2495.6000000000004,4.176785714285718
FFabricareDryCleaner,5.0,5.0,30.732354,76.76611,PersonalCare,Laundry,24,24,2495.6000000000004,3.875
Shah'sSalon,4.7,136.0,30.73713,76.766071,PersonalCare,HairSalon,24,24,2495.6000000000004,4.641726618705039
UCleanLaundry&Drycleaners,4.0,75.0,30.751751,76.772322,PersonalCare,Laundry,24,24,2495.6000000000004,3.923076923076923
Beautyworldladiessaloon,4.8,22.0,30.692408,76.767556,PersonalCare,HairSalon,24,24,2495.6000000000004,4.463999999999999
Saloon,5.0,1.0,30.687802,76.767022,PersonalCare,HairSalon,24,24,2495.6000000000004,2.75
LaundromaniaDryCleaning&Laundry,4.8,12.0,30.699127,76.789175,PersonalCare,Laundry,24,24,2495.6000000000004,4.239999999999999
AbidHairMaster-UnisexSalon,4.9,1265.0,30.705341,76.77951,PersonalCare,HairSalon,24,24,2495.6000000000004,4.893138801261749
Chuknalake,5.0,4.0,30.771083,76.79121,OutdoorSpace,Lake,24,24,2495.6000000000004,3.7142857142857135
PatialakiRao,4.1,7.0,30.776094,76.780358,OutdoorSpace,Lake,24,24,2495.6000000000004,3.47
ShivMandir,4.5,48.0,30.771373,76.78858,OutdoorSpace,Lake,24,24,2495.6000000000004,4.352941176470588
HotelTheBlackGold,4.3,933.0,30.774867,76.796893,OutdoorSpace,Lake,24,24,2495.6000000000004,4.292628205128278
ForestHillGolf&CountryClubResort,4.3,2048.0,30.783487,76.809966,OutdoorSpace,Forest,24,24,2495.6000000000004,4.296635787420839
ForestArea,5.0,1.0,30.779994,76.784369,OutdoorSpace,Forest,24,24,2495.6000000000004,2.75
ForestRetreat,4.7,39.0,30.778225,76.782432,OutdoorSpace,Forest,24,24,2495.6000000000004,4.507142857142855
ForestHillSociety,4.5,8.0,30.78212,76.809639,OutdoorSpace,Forest,24,24,2495.6000000000004,3.8181818181818175
FORESTWINDS,5.0,1.0,30.779976,76.80908,OutdoorSpace,Forest,24,24,2495.6000000000004,2.75
Park-Sector-47C,4.1,493.0,30.690917,76.767646,OutdoorSpace,Park,24,24,2495.6000000000004,4.087298387096737
Lake,4.6,109.0,30.775753,76.763408,OutdoorSpace,Lake,24,24,2495.6000000000004,4.530357142857151
ChandigarhBotanicalGarden,4.4,4015.0,30.776375,76.759827,OutdoorSpace,Forest,24,24,2495.6000000000004,4.398208063713158
PatialakiRao,4.1,7.0,30.776094,76.780358,OutdoorSpace,Forest,24,24,2495.6000000000004,3.47
Kanishkking,5.0,1.0,30.772912,76.767935,OutdoorSpace,Forest,24,24,2495.6000000000004,2.75
ChandigarhBotanicalGarden,4.4,4015.0,30.776375,76.759827,OutdoorSpace,Garden,24,24,2495.6000000000004,4.398208063713158
BonsaiworldBotanicalGardanChandigarh,5.0,1.0,30.77943,76.763238,OutdoorSpace,Garden,24,24,2495.6000000000004,2.75
"Nursery,BotanicalGarden,Chandigarh",4.0,4.0,30.776684,76.76252,OutdoorSpace,Garden,24,24,2495.6000000000004,3.142857142857143
OfficeOfBotanicalGarden,5.0,5.0,30.778218,76.76359,OutdoorSpace,Garden,24,24,2495.6000000000004,3.875
Billingfarm,1.0,1.0,30.787644,76.758225,OutdoorSpace,Garden,24,24,2495.6000000000004,1.75
RadheshFoodRiver2,5.0,1.0,30.691552,76.802727,OutdoorSpace,River,24,24,2495.6000000000004,2.75
DhanasLake,4.5,131.0,30.765951,76.757277,OutdoorSpace,Lake,24,24,2495.6000000000004,4.4440298507462686
DhanasLake,4.3,462.0,30.765922,76.756955,OutdoorSpace,Lake,24,24,2495.6000000000004,4.2851612903225496
Forest,4.0,5.0,30.763772,76.761786,OutdoorSpace,Forest,24,24,2495.6000000000004,3.25
PatialaKiRaoReservedForest,4.2,2443.0,30.769264,76.762453,OutdoorSpace,Forest,24,24,2495.6000000000004,4.197301717089169
PatialiRaoReservedForest,5.0,1.0,30.767224,76.761064,OutdoorSpace,Forest,24,24,2495.6000000000004,2.75
PNMehraBotanicalGarden,4.3,255.0,30.76263,76.762835,OutdoorSpace,Garden,24,24,2495.6000000000004,4.273255813953468
DolphinGarden,4.1,26.0,30.769945,76.75635,OutdoorSpace,Garden,24,24,2495.6000000000004,3.882758620689653
UniversityRoseGarden,4.6,377.0,30.759542,76.770707,OutdoorSpace,Garden,24,24,2495.6000000000004,4.579473684210499
BotonicalGarden,4.7,9.0,30.760098,76.780211,OutdoorSpace,Garden,24,24,2495.6000000000004,4.025
StuCGarden,4.6,1359.0,30.761588,76.76938,OutdoorSpace,Garden,24,24,2495.6000000000004,4.594273127753387
RadheshFoodRiver,5.0,2.0,30.68132,76.797647,OutdoorSpace,River,24,24,2495.6000000000004,3.2
Sector33-DPark,4.2,416.0,30.714631,76.765821,OutdoorSpace,Park,24,24,2495.6000000000004,4.184248210023895
LakeViewPark,4.3,356.0,30.766143,76.753837,OutdoorSpace,Lake,24,24,2495.6000000000004,4.280779944289666
DhanasLakeViewPark,4.0,8.0,30.765078,76.755328,OutdoorSpace,Lake,24,24,2495.6000000000004,3.4545454545454546
DhanasLake,5.0,1.0,30.765323,76.754694,OutdoorSpace,Lake,24,24,2495.6000000000004,2.75
ChitkaraHerbalGarden,5.0,1.0,30.759657,76.75771,OutdoorSpace,Forest,24,24,2495.6000000000004,2.75
DhanasLakeViewPark,4.0,8.0,30.765078,76.755328,OutdoorSpace,Forest,24,24,2495.6000000000004,3.4545454545454546
Sector22DPark,4.1,559.0,30.730037,76.766772,OutdoorSpace,Park,24,24,2495.6000000000004,4.088790035587146
SHIVMANDIRGARDEN,5.0,3.0,30.769986,76.747982,OutdoorSpace,Garden,24,24,2495.6000000000004,3.5
Sector47-BPark,4.1,561.0,30.698885,76.774174,OutdoorSpace,Park,24,24,2495.6000000000004,4.088829787233999
JoggersPark,4.3,739.0,30.725781,76.774979,OutdoorSpace,Park,24,24,2495.6000000000004,4.290700808625381
DhanasLake,4.3,462.0,30.765922,76.756955,OutdoorSpace,Forest,24,24,2495.6000000000004,4.2851612903225496
KhannaFarm,5.0,1.0,30.773915,76.802455,OutdoorSpace,Forest,24,24,2495.6000000000004,2.75
GroundbetweenChandigarhClub&Secretariat,5.0,1.0,30.763215,76.798116,OutdoorSpace,Forest,24,24,2495.6000000000004,2.75
AttriÃ¯Â¿Â½sFarm,5.0,1.0,30.772171,76.769267,OutdoorSpace,Forest,24,24,2495.6000000000004,2.75
PoinsettiaAndIxoraGarden,4.4,267.0,30.759418,76.786848,OutdoorSpace,Garden,24,24,2495.6000000000004,4.373333333333331
Park46-A,4.2,214.0,30.707179,76.767202,OutdoorSpace,Park,24,24,2495.6000000000004,4.169585253456236
GandhiBhawanLake,5.0,1.0,30.761727,76.771645,OutdoorSpace,Lake,24,24,2495.6000000000004,2.75
LakeReserveForestNaturalTrail,4.7,59.0,30.748727,76.811992,OutdoorSpace,Lake,24,24,2495.6000000000004,4.569354838709673
Toba,5.0,1.0,30.765811,76.813731,OutdoorSpace,Lake,24,24,2495.6000000000004,2.75
LakeapartmentsChandigarh,3.7,3.0,30.756621,76.813223,OutdoorSpace,Lake,24,24,2495.6000000000004,2.85
ChandigarhLakeSuite,5.0,4.0,30.755101,76.813618,OutdoorSpace,Lake,24,24,2495.6000000000004,3.7142857142857135
CityForest,4.5,55.0,30.748838,76.81096,OutdoorSpace,Forest,24,24,2495.6000000000004,4.370689655172414
LakeReserveForestNaturalTrail,4.7,59.0,30.748727,76.811992,OutdoorSpace,Forest,24,24,2495.6000000000004,4.569354838709673
NekChandÃ¯Â¿Â½sRockGardenofChandigarh,4.5,48302.0,30.752933,76.805054,OutdoorSpace,Garden,24,24,2495.6000000000004,4.499844736569713
FloralSculptureGarden,4.4,2746.0,30.753206,76.773867,OutdoorSpace,Garden,24,24,2495.6000000000004,4.397380865769152
BougainvilleaPark,4.4,1887.0,30.758269,76.795942,OutdoorSpace,Garden,24,24,2495.6000000000004,4.396190476190323
ChandigarhWarMemorial,4.6,161.0,30.758469,76.796674,OutdoorSpace,Lake,24,24,2495.6000000000004,4.5524390243902575
RoundAbout-Sector3&4,4.4,5.0,30.75591,76.800559,OutdoorSpace,Lake,24,24,2495.6000000000004,3.5
GovernmentCentralCraftInstitutionForWomen,3.7,41.0,30.756023,76.783955,OutdoorSpace,Lake,24,24,2495.6000000000004,3.584090909090909
CapitolComplexTouristCenter,4.5,1265.0,30.756625,76.802369,OutdoorSpace,Lake,24,24,2495.6000000000004,4.494085173501578
SwimmingPool,3.9,15.0,30.764333,76.796882,OutdoorSpace,Lake,24,24,2495.6000000000004,3.5833333333333326
MysteryofEggs,4.6,5.0,30.754726,76.789372,OutdoorSpace,Forest,24,24,2495.6000000000004,3.625
CapitolComplexTouristCenter,4.5,1265.0,30.756625,76.802369,OutdoorSpace,Forest,24,24,2495.6000000000004,4.494085173501578
ChildrenTrafficPark,4.2,3209.0,30.744232,76.764969,OutdoorSpace,Park,24,24,2495.6000000000004,4.197945205479659
PublicPark,4.0,40.0,30.739293,76.767217,OutdoorSpace,Park,24,24,2495.6000000000004,3.86046511627907
JapaneseGarden,4.2,11500.0,30.704525,76.784251,OutdoorSpace,Park,24,24,2495.6000000000004,4.199426236633334
CommunityParkSector32C,4.1,306.0,30.70703,76.773682,OutdoorSpace,Park,24,24,2495.6000000000004,4.0796116504854325
Sector31DPark,4.1,251.0,30.701951,76.773865,OutdoorSpace,Park,24,24,2495.6000000000004,4.075196850393716
Sector33APark,4.2,121.0,30.718048,76.773166,OutdoorSpace,Park,24,24,2495.6000000000004,4.146774193548379
"TheTowerofShadows-Chandigarh,India",4.4,155.0,30.759698,76.804137,OutdoorSpace,Lake,24,24,2495.6000000000004,4.354430379746823
Sector19DPark,4.3,464.0,30.726997,76.787065,OutdoorSpace,Park,24,24,2495.6000000000004,4.285224839400397
CapitalO14186Royallakesuites,3.3,495.0,30.756647,76.8132,OutdoorSpace,Lake,24,24,2495.6000000000004,3.292168674698767
PaulFarms,3.9,77.0,30.769087,76.814413,OutdoorSpace,Forest,24,24,2495.6000000000004,3.82875
Garden,5.0,1.0,30.763221,76.812148,OutdoorSpace,Garden,24,24,2495.6000000000004,2.75
GardenArea,5.0,1.0,30.763554,76.785377,OutdoorSpace,Garden,24,24,2495.6000000000004,2.75
MoonlightPark,4.1,1169.0,30.732077,76.768743,OutdoorSpace,Park,24,24,2495.6000000000004,4.094624573378837
NehruPark,4.3,3043.0,30.733658,76.772424,OutdoorSpace,Park,24,24,2495.6000000000004,4.297734734077287
HotelPride,4.5,3285.0,30.768771,76.791165,OutdoorSpace,Lake,24,24,2495.6000000000004,4.497718978102189
HotelGoldenLeaf,4.4,204.0,30.770624,76.790462,OutdoorSpace,Lake,24,24,2495.6000000000004,4.365217391304333
HotelPride,4.5,3285.0,30.768771,76.791165,OutdoorSpace,Forest,24,24,2495.6000000000004,4.497718978102189
LambaFarms,5.0,1.0,30.768033,76.803579,OutdoorSpace,Garden,24,24,2495.6000000000004,2.75
FlowerHouse,5.0,2.0,30.760819,76.797239,OutdoorSpace,Garden,24,24,2495.6000000000004,3.2
BasketBallPark,3.3,3.0,30.763303,76.791653,OutdoorSpace,Garden,24,24,2495.6000000000004,2.65
JASSIKANURSARY,5.0,1.0,30.768577,76.791394,OutdoorSpace,Garden,24,24,2495.6000000000004,2.75
PachhadDam,4.5,8.0,30.787913,76.818443,OutdoorSpace,Lake,24,24,2495.6000000000004,3.8181818181818175
AmritSarovarKhudaAliSher,3.7,7.0,30.774625,76.809991,OutdoorSpace,Lake,24,24,2495.6000000000004,3.19
SukhnaWildlifeSanctuaryKansalGate,4.5,36.0,30.766743,76.82443,OutdoorSpace,Lake,24,24,2495.6000000000004,4.307692307692308
LakeReservedForest,4.5,3237.0,30.745849,76.827407,OutdoorSpace,Forest,24,24,2495.6000000000004,4.497685185185185
SunsetGreensV-KhudaAlisherChandigarh,5.0,1.0,30.773979,76.802568,OutdoorSpace,Garden,24,24,2495.6000000000004,2.75
KakaSinghpark,5.0,1.0,30.770905,76.81635,OutdoorSpace,Garden,24,24,2495.6000000000004,2.75
SunsetEvenings,5.0,5.0,30.767042,76.806463,OutdoorSpace,Garden,24,24,2495.6000000000004,3.875
Sainiuncle,5.0,1.0,30.772286,76.810103,OutdoorSpace,Garden,24,24,2495.6000000000004,2.75
TheKarmaDanceStudio,5.0,64.0,30.700386,76.768071,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.865671641791045
PerfectDrivingSchool(CHANDIGARH),4.9,387.0,30.700635,76.765804,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.877692307692341
AzadDrivingSchool(Govt.Registered),4.7,1384.0,30.700348,76.765416,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.694160057678329
ARMAANDRIVINGSCHOOL(govt.register),4.8,459.0,30.697882,76.766969,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.781818181818164
PanjabUniversity,4.5,6038.0,30.75801,76.768478,EducationalInstitute,University,24,24,2495.6000000000004,4.498758483694752
Happycrafting,5.0,1.0,30.726759,76.765392,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,2.75
MusicAcademy,4.6,60.0,30.721799,76.770217,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,4.4761904761904745
DashmeshDrivingSchool,4.4,528.0,30.737362,76.766218,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.386440677966145
Desirehobbyclassesathome,5.0,1.0,30.862174,76.662754,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,2.75
EnrolAbroad,4.9,62.0,21.068007,82.752529,EducationalInstitute,University,24,24,2495.6000000000004,4.766153846153847
PostGraduateGovernmentCollege,4.2,432.0,30.701822,76.769283,EducationalInstitute,College,24,24,2495.6000000000004,4.184827586206927
R.T.C.College,5.0,33.0,30.708604,76.774174,EducationalInstitute,College,24,24,2495.6000000000004,4.75
GoswamiGaneshDuttaSanatanDharmaCollege,4.4,1061.0,30.704523,76.772266,EducationalInstitute,College,24,24,2495.6000000000004,4.393233082706779
GoswamiGaneshDuttaSanatanDharmaCollege,4.4,1061.0,30.704523,76.772266,EducationalInstitute,University,24,24,2495.6000000000004,4.393233082706779
FraserValleyIndiaÃ¯Â¿Â½UFVCanada,4.3,52.0,30.704844,76.771957,EducationalInstitute,University,24,24,2495.6000000000004,4.174545454545458
InformationTechnologyDepartment,4.5,2.0,30.704522,76.771847,EducationalInstitute,University,24,24,2495.6000000000004,3.0
PostGraduateGovernmentCollege,4.2,432.0,30.701822,76.769283,EducationalInstitute,University,24,24,2495.6000000000004,4.184827586206927
A+SchoolofMusic,4.9,34.0,30.694726,76.76969,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.664864864864867
"AagaazKalaKendraSchoolOfMusic,ChandigarhBranch",5.0,1.0,30.701077,76.769006,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,2.75
A+SchoolofMusic,4.9,34.0,30.694726,76.76969,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,4.664864864864867
"AagaazKalaKendraSchoolOfMusic,ChandigarhBranch",5.0,1.0,30.701077,76.769006,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,2.75
BestHMCollege-UEIGlobal,4.5,150.0,30.723376,76.767646,EducationalInstitute,University,24,24,2495.6000000000004,4.450980392156863
MaharajaAgrasenUniversity,5.0,1.0,30.721935,76.767757,EducationalInstitute,University,24,24,2495.6000000000004,2.75
RayatBahraGroupofInstitutes,3.5,58.0,30.721934,76.768952,EducationalInstitute,University,24,24,2495.6000000000004,3.4262295081967213
ZEEInstituteofCreativeArts,3.9,65.0,30.722223,76.769233,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,3.816176470588239
AnimationVFX-MorphAnimationStudio,5.0,140.0,30.722558,76.769908,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.937062937062937
GlazoSchoolofMake-up&Hair,4.9,94.0,30.720383,76.768991,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.810309278350508
EasyDrivingSchool,5.0,43.0,30.719187,76.765762,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.804347826086956
BrightHomeTuitionChandigarhPanchkulaMohali,4.9,69.0,30.721845,76.76599,EducationalInstitute,TuitionCenter,24,24,2495.6000000000004,4.779166666666665
PDADanceAcademy,5.0,76.0,30.729011,76.771928,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.886075949367089
TheDanzaLand34-DanceClassesinChandigarh,4.9,12.0,30.723329,76.769216,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.319999999999999
R13BhangraAcademy,5.0,22.0,30.725917,76.772402,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.64
AzadDrivingSchool(Govt.Registered),4.8,114.0,30.721936,76.76822,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.728205128205133
ParulUniversity-ChandigarhNationalAdmissionOffices,5.0,2.0,30.728494,76.770899,EducationalInstitute,University,24,24,2495.6000000000004,3.2
GovernmentModelHighSchool,4.2,16.0,30.699367,76.777853,EducationalInstitute,School,24,24,2495.6000000000004,3.852631578947369
RegionalInstituteforMentallyHandicapped,4.5,20.0,30.698991,76.776206,EducationalInstitute,College,24,24,2495.6000000000004,4.173913043478261
WorlinEducation:BestMBBSAbroad/StudyVisaConsultantinChandigarh,4.7,12.0,30.693377,76.771559,EducationalInstitute,University,24,24,2495.6000000000004,4.160000000000001
TargetStudy,4.0,12.0,30.695082,76.766114,EducationalInstitute,University,24,24,2495.6000000000004,3.6
RegionalInstituteforMentallyHandicapped,4.5,20.0,30.698991,76.776206,EducationalInstitute,University,24,24,2495.6000000000004,4.173913043478261
SumanTuitionCenter,5.0,1.0,30.68471,76.765936,EducationalInstitute,TuitionCenter,24,24,2495.6000000000004,2.75
GreenCastleSmartSchool,4.0,24.0,30.692909,76.767027,EducationalInstitute,School,24,24,2495.6000000000004,3.7777777777777777
St.Mary'sSchool,4.0,255.0,30.702296,76.766932,EducationalInstitute,School,24,24,2495.6000000000004,3.976744186046512
KundanInternationalSchool|BestCBSESchoolinChandigarh,4.3,149.0,30.700518,76.767508,EducationalInstitute,School,24,24,2495.6000000000004,4.254605263157892
BachpanPrePrimaryAirForceSchool,4.9,12.0,30.695294,76.768567,EducationalInstitute,School,24,24,2495.6000000000004,4.319999999999999
SvadhyayInstitute,4.9,233.0,30.7006,76.764884,EducationalInstitute,College,24,24,2495.6000000000004,4.863135593220334
ShriDhanwantryAyurvedicCollegeandHospital,3.9,197.0,30.699826,76.767251,EducationalInstitute,College,24,24,2495.6000000000004,3.871499999999987
S.K.InstituteofProfessionalStudies,5.0,1.0,30.699917,76.765571,EducationalInstitute,University,24,24,2495.6000000000004,2.75
BestGRECoaching,5.0,4.0,30.697179,76.767212,EducationalInstitute,University,24,24,2495.6000000000004,3.7142857142857135
TheKarmaDanceStudio,5.0,64.0,30.700386,76.768071,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.865671641791045
Freedom2danceStudio,4.9,234.0,30.708998,76.774325,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.863291139240502
AryansDanceFactory,5.0,11.0,30.703983,76.766575,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.357142857142857
NextGenISPSDistanceLearning,5.0,1.0,30.710063,76.772698,EducationalInstitute,University,24,24,2495.6000000000004,2.75
ISBM,4.8,118.0,30.709055,76.774337,EducationalInstitute,University,24,24,2495.6000000000004,4.730578512396697
St.Stephen'sSchool,4.5,442.0,30.708394,76.76589,EducationalInstitute,School,24,24,2495.6000000000004,4.48314606741573
VidyamandirClasses,3.5,13.0,30.718532,76.765669,EducationalInstitute,University,24,24,2495.6000000000004,3.21875
OraneInternational,4.7,745.0,30.719404,76.76812,EducationalInstitute,University,24,24,2495.6000000000004,4.689171122994596
SanjeevKohliGuitarandPianoOnlineAcademy,4.9,180.0,30.716134,76.768874,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,4.8524590163934285
KeertiHarmonyMusicalschandigarh,5.0,1.0,21.068007,82.752529,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,2.75
ProgressTuitionClasses,5.0,1.0,30.709561,76.765144,EducationalInstitute,TuitionCenter,24,24,2495.6000000000004,2.75
PreetDrivingSchool,4.3,54.0,30.708415,76.771838,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.178947368421056
Saupin'sSchool,4.3,232.0,30.711428,76.776795,EducationalInstitute,School,24,24,2495.6000000000004,4.270638297872322
BestHMCollege-UEIGlobal,4.5,150.0,30.723376,76.767646,EducationalInstitute,College,24,24,2495.6000000000004,4.450980392156863
Physicswala,5.0,1.0,30.72832,76.772317,EducationalInstitute,University,24,24,2495.6000000000004,2.75
StringMusicAcademyÃ¯Â¿Â½,4.7,252.0,30.719001,76.775212,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,4.668235294117669
ARMAANDRIVINGSCHOOL,5.0,7.0,30.723658,76.766864,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.1
GovernmentModelHighSchool,4.3,39.0,30.730857,76.768342,EducationalInstitute,School,24,24,2495.6000000000004,4.135714285714287
"Tution(1to10classes,11th&12thArts)",5.0,1.0,30.731691,76.765766,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,2.75
Happycrafting,5.0,1.0,30.726759,76.765392,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,2.75
Math&ScienceTuition-MathsTuitionInChd-MathClassesInChd,4.7,16.0,30.731833,76.765874,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,4.273684210526317
ShikhaRanaHomeTuitionTutorChandigarhMohali,4.5,329.0,30.734179,76.772705,EducationalInstitute,TuitionCenter,24,24,2495.6000000000004,4.477409638554217
AryansCollegeofEducation,4.0,26.0,30.746442,76.778375,EducationalInstitute,College,24,24,2495.6000000000004,3.793103448275862
"Acting,Film&TheaterClassesinChandigarh-CIPA",4.8,205.0,30.748502,76.774364,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.759615384615367
AcademyOfAppliedArts,5.0,1.0,30.740784,76.780211,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,2.75
Baani'sMusicAcademy,5.0,47.0,30.733165,76.777208,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,4.82
Arun'smusicclass,5.0,4.0,30.745714,76.766359,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,3.7142857142857135
TheDanzaLand-DanceClassesnowin34sector,4.8,95.0,30.745789,76.773269,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.7142857142857215
DanceOPedia22,4.9,89.0,30.732814,76.776211,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.805434782608689
AdarshBalVidyapeeth,4.1,36.0,30.693427,76.769752,EducationalInstitute,School,24,24,2495.6000000000004,3.938461538461536
TheAdmissionAdvisor,5.0,2.0,30.693637,76.771302,EducationalInstitute,University,24,24,2495.6000000000004,3.2
